date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2020-05-16,229406.0,2072.0,2831.0,33833.0,411.0,369.0,3379.283,30.522,41.702,498.38,6.054,5.436,1234.0,18.17753185177905,10238.0,150.81164594693186,91360.0,2151572.000000002,31.693896727225273,1.3457855024137229,81828.0,1.2053736437336922,0.03295687631577324,30.342681461027837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,61.72,61.72,56.25,56.25,100.0,100.0
2020-05-17,231232.0,1826.0,2760.143,33900.0,67.0,347.571,3406.181,26.898,40.658,499.367,0.987,5.12,1196.0,17.617769930897683,10199.0,150.2371534491852,81278.0,2232849.9999999986,32.891168553683,1.1972718264577775,82510.0,1.215419897155826,0.031255369268048526,31.99450281402599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,61.72,61.72,56.25,56.25,100.0,100.0
2020-05-18,233809.0,2577.0,2615.571,34046.0,146.0,341.571,3444.141,37.961,38.529,501.517,2.151,5.032,1141.0,16.807588203306235,10231.0,150.70853190887476,70074.0,2302975.9999999995,33.92416498693898,1.0322304432589668,82469.0,1.2148159435043488,0.030230130080257555,33.07957978828122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-19,236867.0,3058.0,2567.429,34547.0,501.0,325.286,3489.188,45.046,37.82,508.897,7.38,4.792,1106.0,16.29201801302077,10013.0,147.49726615223955,86041.0,2380735.9999999995,35.069614643984636,1.2674335640671972,82921.0,1.221474164247464,0.029446160594975856,33.96028479755766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-20,239579.0,2712.0,2483.429,34876.0,329.0,308.286,3529.137,39.949,36.582,513.744,4.846,4.541,1034.0,15.231416478719238,9563.0,140.868506562855,86634.0,2467368.9999999986,36.345768709556076,1.2761687961483195,83315.0,1.2272780115323918,0.028634539425710773,34.9228595973891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,24500000.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-21,242133.0,2554.0,2474.286,35149.0,273.0,296.857,3566.759,37.622,36.448,517.765,4.021,4.373,1008.0,14.848421480221461,9293.0,136.89125080922423,105655.0,2573033.000000002,37.902260383451086,1.556359098703173,86309.0,1.2713813586670974,0.027615788007720098,36.21117020888364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-22,244174.0,2041.0,2405.714,35440.0,291.0,288.286,3596.824,30.065,35.438,522.052,4.287,4.247,964.0,14.200276098148302,9184.0,135.28561793090662,91196.0,2664230.0000000014,39.24564480183575,1.3433696878078139,86288.0,1.271072016552926,0.026724925717962957,37.41825180557406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-23,245682.0,1508.0,2325.143,35660.0,220.0,261.0,3619.038,22.214,34.251,525.292,3.241,3.845,928.0,13.669975330997536,8814.0,129.83530449074598,91841.0,2756068.000000001,40.59847151999109,1.3528709098859317,86357.0,1.2720884263566317,0.025113223106268404,39.81965977717907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-24,247037.0,1355.0,2257.857,36039.0,379.0,305.571,3638.998,19.96,33.26,530.875,5.583,4.501,886.0,13.051291102654973,8814.0,129.83530449074598,59464.0,2815535.0000000014,41.47445473443983,0.8759390227181438,83241.0,1.2261879488443597,0.025169807319303756,39.730141248759544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-25,248650.0,1613.0,2120.143,36143.0,104.0,299.571,3662.758,23.76,31.231,532.407,1.532,4.413,863.0,12.712487834753096,8836.0,130.1593771817826,78385.0,2963880.0,43.659662159522604,1.1546562675864676,94415.0,1.3907874147372115,0.023371140892157583,42.78781273940974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-26,250309.0,1659.0,1920.286,36274.0,131.0,246.714,3687.196,24.438,28.287,534.337,1.93,3.634,847.0,12.47679860490831,8732.0,128.62739718779147,77745.0,3041800.999999998,44.807483439443544,1.145228698392676,94438.0,1.3911262180051134,0.021995916132216756,45.46298476449135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0
2020-05-27,252118.0,1809.0,1791.286,36696.0,422.0,260.0,3713.844,26.648,26.387,540.553,6.216,3.83,783.0,11.534041685529171,8220.0,121.08534183275835,82670.0,3124473.000000001,46.025289690051586,1.217776789454274,93872.0,1.382788711499354,0.021084624122076748,47.42792635098226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,66.93,66.93,62.2,62.2,100.0,100.0
2020-05-28,253854.0,1736.0,1674.429,37039.0,343.0,270.0,3739.416,25.572,24.665,545.606,5.053,3.977,751.0,11.062663225839602,7907.0,116.47467127391974,101753.0,3226226.999999998,47.52418480840319,1.498880387774776,93313.0,1.3745543190316518,0.020043493116784602,49.89150315134396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,72.62,72.62,66.93,66.93,62.2,62.2,100.0,100.0
2020-05-29,255362.0,1508.0,1598.286,37313.0,274.0,267.571,3761.63,22.214,23.544,549.642,4.036,3.941,719.0,10.59128476615003,7586.0,111.74615610015873,105459.0,3331686.0000000023,49.07765671404082,1.5534719056375743,95351.0,1.4045752346831313,0.01869201167303085,53.49878961625178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
2020-05-30,256469.0,1107.0,1541.0,37467.0,154.0,258.143,3777.936,16.307,22.7,551.911,2.269,3.803,704.0,10.370326113170545,7267.0,107.04710208012834,96995.0,3428684.0,50.50649320882107,1.4287923030496832,96088.0,1.4154316698328568,0.017447278673304995,57.31552861192264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
2020-05-31,257539.0,1070.0,1500.286,37527.0,60.0,212.571,3793.698,15.762,22.1,552.794,0.884,3.131,679.0,10.002061691538067,7237.0,106.60518477416936,82243.0,3510927.000000001,51.71798004195387,1.2114868331327913,99342.0,1.46336496695254,0.016122106206543623,62.02663517959713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
2020-06-01,258983.0,1444.0,1476.143,37613.0,86.0,210.0,3814.969,21.271,21.744,554.061,1.267,3.093,652.0,9.604336116174993,7247.0,106.75249054282234,70648.0,3581534.000000002,52.758061882682064,1.0406857943796486,88236.0,1.2997671802865287,0.016109883406235162,62.07369568006684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-02,260453.0,1470.0,1449.143,37863.0,250.0,227.0,3836.623,21.654,21.347,557.744,3.683,3.344,636.0,9.368646886330207,7085.0,104.3661370906439,92299.0,3674231.9999999977,54.12355689694149,1.3596175140902387,90347.0,1.330863428049175,0.015540300598266756,64.34881961752608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-03,261802.0,1349.0,1383.429,38117.0,254.0,203.0,3856.494,19.872,20.379,561.485,3.742,2.99,602.0,8.867807272910039,6813.0,100.35942018328255,101885.0,3776245.999999998,55.62628196527812,1.5008248239209956,93110.0,1.3715640119279962,0.014575172095035926,68.60982453446188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-04,263040.0,1238.0,1312.286,38247.0,130.0,172.571,3874.731,18.236,19.331,563.4,1.915,2.542,571.0,8.411159390085768,6574.0,96.83881231247607,99484.0,3875730.0000000033,57.0917386741456,1.4654567088674124,92786.0,1.3667913050236393,0.013943836028595466,71.71627649301381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-05,264150.0,1110.0,1255.429,38505.0,258.0,170.286,3891.082,16.351,18.493,567.201,3.8,2.508,554.0,8.160739583375683,6373.0,93.87796636255096,101961.0,3978661.0000000014,58.607971681467674,1.5019443477627583,92425.0,1.3614735667752664,0.013360367889261874,74.84823833359633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-06,264944.0,794.0,1210.714,38648.0,143.0,168.714,3902.778,11.696,17.835,569.307,2.106,2.485,540.0,7.954511507261496,6143.0,90.48993368353217,93154.0,4072267.0000000014,59.98684205952086,1.3722121573100694,91940.0,1.3543292369955964,0.012643586127065275,79.0914848010856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-07,265662.0,718.0,1160.429,38702.0,54.0,167.857,3913.355,10.577,17.094,570.103,0.795,2.473,515.0,7.5862470856290205,5938.0,87.47016542614587,86926.0,4159303.0000000014,61.26893254756903,1.2804701245929868,92625.0,1.3644196821483263,0.011708727750751836,85.40637559326532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-08,266756.0,1094.0,1110.429,38749.0,47.0,162.286,3929.47,16.115,16.357,570.795,0.692,2.391,509.0,7.497863624437226,5926.0,87.29339850376228,69999.0,4264755.000000004,62.82230133916858,1.0311256499940695,97603.0,1.437748493783785,0.011421040402150685,87.55769744161758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-09,267915.0,1159.0,1066.0,38946.0,197.0,154.714,3946.543,17.073,15.703,573.697,2.902,2.279,491.0,7.232713240861843,5731.0,84.42093601502896,93959.0,4359162.999999997,64.21298563986764,1.384070271686635,97847.0,1.441342754538918,0.01109026015915265,90.16921024839193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-10,269101.0,1186.0,1042.714,39110.0,164.0,141.857,3964.013,17.47,15.36,576.113,2.416,2.09,439.0,6.466723243866291,5471.0,80.5909860300512,101033.0,4460271.0,65.70236480556434,1.4882743724317606,97718.0,1.4394425101232944,0.010923057960628825,91.54945470438861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-11,270108.0,1007.0,1009.714,39186.0,76.0,134.143,3978.847,14.834,14.874,577.232,1.12,1.976,390.0,5.744924977466637,5180.0,76.30438816224918,101778.0,4563308.999999999,67.22017398461101,1.4992486521964086,98226.0,1.4469256431708664,0.01058108209544777,94.5082923447143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-12,271162.0,1054.0,1001.714,39317.0,131.0,116.0,3994.373,15.526,14.756,579.162,1.93,1.709,393.0,5.789116708062534,5090.0,74.97863624437225,98899.0,4663013.0,68.68887142038881,1.4568393214012128,97765.0,1.4401348472359634,0.010549582648629258,94.79047970963413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-13,272050.0,888.0,1015.143,39424.0,107.0,110.857,4007.453,13.081,14.954,580.738,1.576,1.633,390.0,5.744924977466637,4941.0,72.7837802914427,98974.0,4762841.999999996,70.1594101782747,1.45794411466611,98654.0,1.4532303300692142,0.010643665854154374,93.95259243408941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-14,272857.0,807.0,1027.857,39451.0,27.0,107.0,4019.341,11.888,15.141,581.136,0.398,1.576,393.0,5.789116708062534,4908.0,72.29767125488783,69529.0,4833222.999999997,71.19616290863132,1.024202278867379,96274.0,1.4181715571298026,0.011240309229789755,88.96552395104388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-15,273888.0,1031.0,1018.857,39480.0,29.0,104.429,4034.528,15.187,15.008,581.563,0.427,1.538,385.0,5.671272093140141,4870.0,71.73790933400646,71402.0,4904625.000000003,72.24795555796749,1.051792649336084,91410.0,1.3465220312569879,0.011145976803889141,89.71847130087981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-16,274971.0,1083.0,1008.0,39600.0,120.0,93.429,4050.481,15.953,14.848,583.331,1.768,1.376,378.0,5.568158055083048,4863.0,71.63479529594937,80862.0,4985486.999999996,73.4390994644492,1.1911439064818132,89475.0,1.318018365022634,0.011260806661822656,88.80358486131239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
