date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2020-05-30,256469.0,1107.0,1541.0,37467.0,154.0,258.143,3777.936,16.307,22.7,551.911,2.269,3.803,0.73,704.0,10.37,7267.0,107.047,,,,,96995.0,3428684.0,50.506,1.429,96088.0,1.415,0.016,62.4,tests performed,,,,,,,,,,69.44,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
2020-05-31,257539.0,1070.0,1500.286,37527.0,60.0,212.571,3793.698,15.762,22.1,552.794,0.884,3.131,0.74,679.0,10.002,7237.0,106.605,,,4424.0,65.168,82243.0,3510927.0,51.718,1.211,99342.0,1.463,0.015,66.2,tests performed,,,,,,,,,,69.44,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0
2020-06-01,258983.0,1444.0,1476.143,37613.0,86.0,210.0,3814.969,21.271,21.744,554.061,1.267,3.093,0.74,652.0,9.604,7247.0,106.752,,,,,70648.0,3581534.0,52.758,1.041,88236.0,1.3,0.017,59.8,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-02,260453.0,1470.0,1449.143,37863.0,250.0,227.0,3836.623,21.654,21.347,557.744,3.683,3.344,0.74,636.0,9.369,7085.0,104.366,,,,,92299.0,3674232.0,54.124,1.36,90347.0,1.331,0.016,62.3,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-03,261802.0,1349.0,1383.429,38117.0,254.0,203.0,3856.494,19.872,20.379,561.485,3.742,2.99,0.73,602.0,8.868,6813.0,100.359,,,,,101885.0,3776246.0,55.626,1.501,93110.0,1.372,0.015,67.3,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-04,263040.0,1238.0,1312.286,38247.0,130.0,172.571,3874.731,18.236,19.331,563.4,1.915,2.542,0.72,571.0,8.411,6574.0,96.839,,,,,99484.0,3875730.0,57.092,1.465,92786.0,1.367,0.014,70.7,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-05,264150.0,1110.0,1255.429,38505.0,258.0,170.286,3891.082,16.351,18.493,567.201,3.8,2.508,0.72,554.0,8.161,6373.0,93.878,,,,,101961.0,3978661.0,58.608,1.502,92425.0,1.361,0.014,73.6,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-06,264944.0,794.0,1210.714,38648.0,143.0,168.714,3902.778,11.696,17.835,569.307,2.106,2.485,0.71,540.0,7.955,6143.0,90.49,,,,,93154.0,4072267.0,59.987,1.372,91940.0,1.354,0.013,75.9,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-07,265662.0,718.0,1160.429,38702.0,54.0,167.857,3913.355,10.577,17.094,570.103,0.795,2.473,0.73,515.0,7.586,5938.0,87.47,,,3759.0,55.372,86926.0,4159303.0,61.269,1.28,92625.0,1.364,0.013,79.8,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0
2020-06-08,266756.0,1094.0,1110.429,38749.0,47.0,162.286,3929.47,16.115,16.357,570.795,0.692,2.391,0.76,509.0,7.498,5926.0,87.293,,,,,69999.0,4264755.0,62.822,1.031,97603.0,1.438,0.011,87.9,tests performed,,,,,,,,,,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-09,267915.0,1159.0,1066.0,38946.0,197.0,154.714,3946.543,17.073,15.703,573.697,2.902,2.279,0.79,491.0,7.233,5731.0,84.421,,,,,93959.0,4359163.0,64.213,1.384,97847.0,1.441,0.011,91.8,tests performed,,,,,,,,,,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-10,269101.0,1186.0,1042.714,39110.0,164.0,141.857,3964.013,17.47,15.36,576.113,2.416,2.09,0.82,439.0,6.467,5471.0,80.591,,,,,101033.0,4460271.0,65.702,1.488,97718.0,1.439,0.011,93.7,tests performed,,,,,,,,,,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-11,270108.0,1007.0,1009.714,39186.0,76.0,134.143,3978.847,14.834,14.874,577.232,1.12,1.976,0.82,390.0,5.745,5180.0,76.304,,,,,101778.0,4563309.0,67.22,1.499,98226.0,1.447,0.01,97.3,tests performed,,,,,,,,,,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-12,271162.0,1054.0,1001.714,39317.0,131.0,116.0,3994.373,15.526,14.756,579.162,1.93,1.709,0.83,393.0,5.789,5090.0,74.979,,,,,98899.0,4663013.0,68.689,1.457,97765.0,1.44,0.01,97.6,tests performed,,,,,,,,,,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-13,272050.0,888.0,1015.143,39424.0,107.0,110.857,4007.453,13.081,14.954,580.738,1.576,1.633,0.84,390.0,5.745,4941.0,72.784,,,,,98974.0,4762842.0,70.159,1.458,98654.0,1.453,0.01,97.2,tests performed,,,,,,,,,,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-14,272857.0,807.0,1027.857,39451.0,27.0,107.0,4019.341,11.888,15.141,581.136,0.398,1.576,0.85,393.0,5.789,4908.0,72.298,,,3003.0,44.236,69529.0,4833223.0,71.196,1.024,96274.0,1.418,0.011,93.7,tests performed,,,,,,,,,,73.15,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0
2020-06-15,273888.0,1031.0,1018.857,39480.0,29.0,104.429,4034.528,15.187,15.008,581.563,0.427,1.538,0.87,385.0,5.671,4870.0,71.738,,,,,71402.0,4904625.0,72.248,1.052,91410.0,1.347,0.011,89.7,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-16,274971.0,1083.0,1008.0,39600.0,120.0,93.429,4050.481,15.953,14.848,583.331,1.768,1.376,0.87,378.0,5.568,4863.0,71.635,,,,,80862.0,4985487.0,73.439,1.191,89475.0,1.318,0.011,88.8,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-17,275970.0,999.0,981.286,39710.0,110.0,85.714,4065.197,14.716,14.455,584.951,1.62,1.263,0.88,357.0,5.259,4719.0,69.514,,,,,86438.0,5071925.0,74.712,1.273,87379.0,1.287,0.011,89.0,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-18,276990.0,1020.0,983.143,39777.0,67.0,84.429,4080.222,15.025,14.482,585.938,0.987,1.244,0.87,352.0,5.185,4560.0,67.171,,,,,89613.0,5165408.0,76.089,1.32,86014.0,1.267,0.011,87.5,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-19,277974.0,984.0,973.143,39861.0,84.0,77.714,4094.717,14.495,14.335,587.176,1.237,1.145,0.85,330.0,4.861,4414.0,65.021,,,,,90547.0,5255955.0,77.423,1.334,84706.0,1.248,0.011,87.0,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-20,278640.0,666.0,941.429,39932.0,71.0,72.571,4104.528,9.811,13.868,588.221,1.046,1.069,0.81,346.0,5.097,4252.0,62.634,,,,,83467.0,5339704.0,78.657,1.23,82409.0,1.214,0.011,87.5,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-21,279264.0,624.0,915.286,39963.0,31.0,73.143,4113.72,9.192,13.483,588.678,0.457,1.077,0.81,310.0,4.566,4222.0,62.192,,,2611.0,38.462,60484.0,5400371.0,79.551,0.891,81021.0,1.193,0.011,88.5,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0
2020-06-22,280156.0,892.0,895.429,39976.0,13.0,70.857,4126.859,13.14,13.19,588.87,0.191,1.044,0.82,340.0,5.008,4281.0,63.062,,,,,63026.0,5466497.0,80.525,0.928,80267.0,1.182,0.011,89.6,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-23,281038.0,882.0,866.714,40070.0,94.0,67.143,4139.852,12.992,12.767,590.254,1.385,0.989,0.81,311.0,4.581,4134.0,60.896,,,,,73646.0,5540143.0,81.61,1.085,79237.0,1.167,0.011,91.4,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-24,281815.0,777.0,835.0,40157.0,87.0,63.857,4151.298,11.446,12.3,591.536,1.282,0.941,0.8,316.0,4.655,4030.0,59.364,,,,,91135.0,5631278.0,82.952,1.342,79908.0,1.177,0.01,95.7,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-25,282512.0,697.0,788.857,40256.0,99.0,68.429,4161.565,10.267,11.62,592.994,1.458,1.008,0.77,276.0,4.066,3850.0,56.713,,,,,108124.0,5782973.0,85.187,1.593,88224.0,1.3,0.009,111.8,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-26,283151.0,639.0,739.571,40333.0,77.0,67.429,4170.978,9.413,10.894,594.128,1.134,0.993,0.73,268.0,3.948,3620.0,53.325,,,,,105971.0,5888944.0,86.748,1.561,90427.0,1.332,0.008,122.3,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-27,283785.0,634.0,735.0,40373.0,40.0,63.0,4180.317,9.339,10.827,594.718,0.589,0.928,0.69,270.0,3.977,3544.0,52.205,,,,,100631.0,5989575.0,88.23,1.482,92839.0,1.368,0.008,126.3,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-28,284192.0,407.0,704.0,40404.0,31.0,63.0,4186.312,5.995,10.37,595.174,0.457,0.928,0.66,270.0,3.977,3557.0,52.397,,,2284.0,33.645,83157.0,6073492.0,89.466,1.225,96160.0,1.416,0.007,136.6,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-29,284812.0,620.0,665.143,40425.0,21.0,64.143,4195.445,9.133,9.798,595.484,0.309,0.945,0.63,262.0,3.859,3748.0,55.21,,,,,75662.0,6151618.0,90.617,1.115,97874.0,1.442,0.007,147.1,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-06-30,285216.0,404.0,596.857,40479.0,54.0,58.429,4201.396,5.951,8.792,596.279,0.795,0.861,0.54,279.0,4.11,3383.0,49.834,,,,,112164.0,6272682.0,92.4,1.652,104648.0,1.542,0.006,175.3,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-07-01,285279.0,63.0,494.857,40576.0,97.0,59.857,4202.324,0.928,7.29,597.708,1.429,0.882,0.5,259.0,3.815,3198.0,47.108,,,,,123348.0,6396219.0,94.22,1.817,109277.0,1.61,0.005,220.8,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-07-02,285285.0,6.0,396.143,40617.0,41.0,51.571,4202.413,0.088,5.835,598.312,0.604,0.76,0.55,239.0,3.521,3079.0,45.355,,,,,136186.0,6532368.0,96.226,2.006,107056.0,1.577,0.004,270.2,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
2020-07-03,285787.0,502.0,376.571,40666.0,49.0,47.571,4209.807,7.395,5.547,599.034,0.722,0.701,0.74,231.0,3.403,2942.0,43.337,,,,,139218.0,6671841.0,98.28,2.051,111842.0,1.647,0.003,297.0,tests performed,,,,,,,,,,71.3,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,3.0,1.0,,71.3,71.3,76.19,76.19,71.61,71.61,67.56,67.56,100.0,100.0
